road_event_feed_info_feed_update_date,road_event_feed_info_version,road_event_id,subidentifier,road_name,road_number,direction,beginning_cross_street,ending_cross_street,beginning_milepost,ending_milepost,beginning_accuracy,ending_accuracy,start_date,end_date,start_date_accuracy,end_date_accuracy,event_status,total_num_lanes,vehicle_impact,workers_present,reduced_speed_limit,restrictions,description,issuing_organization,creation_date,update_date,types_of_work,lanes,geometry_linestring,geometry_multipoint
04/02/2024 08:43:42 PM,2,WAC_TTI_13103+2024-04-10,WAC_TTI,US 77,,westbound,I-35,I-35,,,Estimated,Estimated,04/11/2024 12:00:00 AM,04/11/2024 12:00:00 PM,Estimated,Estimated,,2,some-lanes-closed,,,[],"Request #263: We will be permanently closing the left lane and the left turning lane for a drill shaft installation.  The right lane will be reopened with stop bars, Type III, Drums w/ chevrons, and Lane assignment sign.  Drill shaft installation. It will not be a high impact closure. The closure is at mile marker 0.0.",TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""open"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}]","LINESTRING (-97.11278 31.57706, -97.11278 31.57706)",
04/02/2024 08:43:42 PM,2,WAC_TTI_13103+2024-04-11,WAC_TTI,US 77,,westbound,I-35,I-35,,,Estimated,Estimated,04/12/2024 12:00:00 AM,04/12/2024 12:00:00 PM,Estimated,Estimated,,2,some-lanes-closed,,,[],"Request #263: We will be permanently closing the left lane and the left turning lane for a drill shaft installation.  The right lane will be reopened with stop bars, Type III, Drums w/ chevrons, and Lane assignment sign.  Drill shaft installation. It will not be a high impact closure. The closure is at mile marker 0.0.",TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""open"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}]","LINESTRING (-97.11278 31.57706, -97.11278 31.57706)",
04/02/2024 08:43:42 PM,2,WAC_TTI_13103+2024-04-12,WAC_TTI,US 77,,westbound,I-35,I-35,,,Estimated,Estimated,04/13/2024 12:00:00 AM,04/13/2024 12:00:00 PM,Estimated,Estimated,,2,some-lanes-closed,,,[],"Request #263: We will be permanently closing the left lane and the left turning lane for a drill shaft installation.  The right lane will be reopened with stop bars, Type III, Drums w/ chevrons, and Lane assignment sign.  Drill shaft installation. It will not be a high impact closure. The closure is at mile marker 0.0.",TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""open"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}]","LINESTRING (-97.11278 31.57706, -97.11278 31.57706)",
04/02/2024 08:43:42 PM,2,WAC_TTI_13103+2024-04-13,WAC_TTI,US 77,,westbound,I-35,I-35,,,Estimated,Estimated,04/14/2024 12:00:00 AM,04/14/2024 12:00:00 PM,Estimated,Estimated,,2,some-lanes-closed,,,[],"Request #263: We will be permanently closing the left lane and the left turning lane for a drill shaft installation.  The right lane will be reopened with stop bars, Type III, Drums w/ chevrons, and Lane assignment sign.  Drill shaft installation. It will not be a high impact closure. The closure is at mile marker 0.0.",TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""open"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}]","LINESTRING (-97.11278 31.57706, -97.11278 31.57706)",
04/02/2024 08:43:42 PM,2,WAC_TTI_13103+2024-04-14,WAC_TTI,US 77,,westbound,I-35,I-35,,,Estimated,Estimated,04/15/2024 12:00:00 AM,04/15/2024 12:00:00 PM,Estimated,Estimated,,2,some-lanes-closed,,,[],"Request #263: We will be permanently closing the left lane and the left turning lane for a drill shaft installation.  The right lane will be reopened with stop bars, Type III, Drums w/ chevrons, and Lane assignment sign.  Drill shaft installation. It will not be a high impact closure. The closure is at mile marker 0.0.",TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""open"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}]","LINESTRING (-97.11278 31.57706, -97.11278 31.57706)",
04/02/2024 08:43:42 PM,2,WAC_TTI_13103+2024-04-15,WAC_TTI,US 77,,westbound,I-35,I-35,,,Estimated,Estimated,04/16/2024 12:00:00 AM,04/16/2024 12:00:00 PM,Estimated,Estimated,,2,some-lanes-closed,,,[],"Request #263: We will be permanently closing the left lane and the left turning lane for a drill shaft installation.  The right lane will be reopened with stop bars, Type III, Drums w/ chevrons, and Lane assignment sign.  Drill shaft installation. It will not be a high impact closure. The closure is at mile marker 0.0.",TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""open"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}]","LINESTRING (-97.11278 31.57706, -97.11278 31.57706)",
04/02/2024 08:43:42 PM,2,WAC_TTI_13337+2024-04-10,WAC_TTI,University Parks Dr,,northbound,I-35,I-35,,,Estimated,Estimated,04/11/2024 12:00:00 AM,04/11/2024 12:00:00 PM,Estimated,Estimated,,1,all-lanes-open,,,[],Request #382: To close Exit Ramp #335B for its demolition.   Exit ramp demolition It will not be a high impact closure. The closure is at mile marker 0.0.,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""right-exit-ramp""}]","LINESTRING (-97.12097 31.55419, -97.12097 31.55419)",
04/02/2024 08:43:42 PM,2,WAC_TTI_13289+2024-04-02,WAC_TTI,I-35,,northbound,N Loop 340,N Loop 340,,,Estimated,Estimated,04/02/2024 05:00:00 AM,04/02/2024 12:00:00 PM,Estimated,Estimated,,2,some-lanes-closed,,,[],"Request #350: We need to close the NBFR RT LN up to the center skips to we can have full width of the paving at the north tie - Loop 340 intersection. Please review the attached drawing for more clarification. NB Traffic can still make U turns, left turn, straight move, and right turn at Loop 340.  Road paving It will not be a high impact closure. The closure is at mile marker 339.0.",TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""open"", ""lane_type"": ""right-lane""}]","LINESTRING (-97.10651 31.60419, -97.10651 31.60419)",
04/02/2024 08:43:42 PM,2,WAC_TTI_13289+2024-04-03,WAC_TTI,I-35,,northbound,N Loop 340,N Loop 340,,,Estimated,Estimated,04/03/2024 05:00:00 AM,04/03/2024 12:00:00 PM,Estimated,Estimated,,2,some-lanes-closed,,,[],"Request #350: We need to close the NBFR RT LN up to the center skips to we can have full width of the paving at the north tie - Loop 340 intersection. Please review the attached drawing for more clarification. NB Traffic can still make U turns, left turn, straight move, and right turn at Loop 340.  Road paving It will not be a high impact closure. The closure is at mile marker 339.0.",TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""open"", ""lane_type"": ""right-lane""}]","LINESTRING (-97.10651 31.60419, -97.10651 31.60419)",
04/02/2024 08:43:42 PM,2,WAC_TTI_13289+2024-04-04,WAC_TTI,I-35,,northbound,N Loop 340,N Loop 340,,,Estimated,Estimated,04/04/2024 05:00:00 AM,04/04/2024 12:00:00 PM,Estimated,Estimated,,2,some-lanes-closed,,,[],"Request #350: We need to close the NBFR RT LN up to the center skips to we can have full width of the paving at the north tie - Loop 340 intersection. Please review the attached drawing for more clarification. NB Traffic can still make U turns, left turn, straight move, and right turn at Loop 340.  Road paving It will not be a high impact closure. The closure is at mile marker 339.0.",TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""open"", ""lane_type"": ""right-lane""}]","LINESTRING (-97.10651 31.60419, -97.10651 31.60419)",
04/02/2024 08:43:42 PM,2,WAC_TTI_13289+2024-04-05,WAC_TTI,I-35,,northbound,N Loop 340,N Loop 340,,,Estimated,Estimated,04/05/2024 05:00:00 AM,04/05/2024 12:00:00 PM,Estimated,Estimated,,2,some-lanes-closed,,,[],"Request #350: We need to close the NBFR RT LN up to the center skips to we can have full width of the paving at the north tie - Loop 340 intersection. Please review the attached drawing for more clarification. NB Traffic can still make U turns, left turn, straight move, and right turn at Loop 340.  Road paving It will not be a high impact closure. The closure is at mile marker 339.0.",TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""open"", ""lane_type"": ""right-lane""}]","LINESTRING (-97.10651 31.60419, -97.10651 31.60419)",
04/02/2024 08:43:42 PM,2,WAC_TTI_13289+2024-04-06,WAC_TTI,I-35,,northbound,N Loop 340,N Loop 340,,,Estimated,Estimated,04/06/2024 05:00:00 AM,04/06/2024 12:00:00 PM,Estimated,Estimated,,2,some-lanes-closed,,,[],"Request #350: We need to close the NBFR RT LN up to the center skips to we can have full width of the paving at the north tie - Loop 340 intersection. Please review the attached drawing for more clarification. NB Traffic can still make U turns, left turn, straight move, and right turn at Loop 340.  Road paving It will not be a high impact closure. The closure is at mile marker 339.0.",TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""open"", ""lane_type"": ""right-lane""}]","LINESTRING (-97.10651 31.60419, -97.10651 31.60419)",
04/02/2024 08:43:42 PM,2,WAC_TTI_13289+2024-04-07,WAC_TTI,I-35,,northbound,N Loop 340,N Loop 340,,,Estimated,Estimated,04/07/2024 05:00:00 AM,04/07/2024 12:00:00 PM,Estimated,Estimated,,2,some-lanes-closed,,,[],"Request #350: We need to close the NBFR RT LN up to the center skips to we can have full width of the paving at the north tie - Loop 340 intersection. Please review the attached drawing for more clarification. NB Traffic can still make U turns, left turn, straight move, and right turn at Loop 340.  Road paving It will not be a high impact closure. The closure is at mile marker 339.0.",TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""open"", ""lane_type"": ""right-lane""}]","LINESTRING (-97.10651 31.60419, -97.10651 31.60419)",
04/02/2024 08:43:42 PM,2,WAC_TTI_13289+2024-04-08,WAC_TTI,I-35,,northbound,N Loop 340,N Loop 340,,,Estimated,Estimated,04/08/2024 05:00:00 AM,04/08/2024 12:00:00 PM,Estimated,Estimated,,2,some-lanes-closed,,,[],"Request #350: We need to close the NBFR RT LN up to the center skips to we can have full width of the paving at the north tie - Loop 340 intersection. Please review the attached drawing for more clarification. NB Traffic can still make U turns, left turn, straight move, and right turn at Loop 340.  Road paving It will not be a high impact closure. The closure is at mile marker 339.0.",TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""open"", ""lane_type"": ""right-lane""}]","LINESTRING (-97.10651 31.60419, -97.10651 31.60419)",
04/02/2024 08:43:42 PM,2,WAC_TTI_13289+2024-04-09,WAC_TTI,I-35,,northbound,N Loop 340,N Loop 340,,,Estimated,Estimated,04/09/2024 05:00:00 AM,04/09/2024 12:00:00 PM,Estimated,Estimated,,2,some-lanes-closed,,,[],"Request #350: We need to close the NBFR RT LN up to the center skips to we can have full width of the paving at the north tie - Loop 340 intersection. Please review the attached drawing for more clarification. NB Traffic can still make U turns, left turn, straight move, and right turn at Loop 340.  Road paving It will not be a high impact closure. The closure is at mile marker 339.0.",TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""open"", ""lane_type"": ""right-lane""}]","LINESTRING (-97.10651 31.60419, -97.10651 31.60419)",
04/02/2024 08:43:42 PM,2,WAC_TTI_13289+2024-04-10,WAC_TTI,I-35,,northbound,N Loop 340,N Loop 340,,,Estimated,Estimated,04/10/2024 05:00:00 AM,04/10/2024 12:00:00 PM,Estimated,Estimated,,2,some-lanes-closed,,,[],"Request #350: We need to close the NBFR RT LN up to the center skips to we can have full width of the paving at the north tie - Loop 340 intersection. Please review the attached drawing for more clarification. NB Traffic can still make U turns, left turn, straight move, and right turn at Loop 340.  Road paving It will not be a high impact closure. The closure is at mile marker 339.0.",TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""open"", ""lane_type"": ""right-lane""}]","LINESTRING (-97.10651 31.60419, -97.10651 31.60419)",
04/02/2024 08:43:42 PM,2,WAC_TTI_13289+2024-04-11,WAC_TTI,I-35,,northbound,N Loop 340,N Loop 340,,,Estimated,Estimated,04/11/2024 05:00:00 AM,04/11/2024 12:00:00 PM,Estimated,Estimated,,2,some-lanes-closed,,,[],"Request #350: We need to close the NBFR RT LN up to the center skips to we can have full width of the paving at the north tie - Loop 340 intersection. Please review the attached drawing for more clarification. NB Traffic can still make U turns, left turn, straight move, and right turn at Loop 340.  Road paving It will not be a high impact closure. The closure is at mile marker 339.0.",TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""open"", ""lane_type"": ""right-lane""}]","LINESTRING (-97.10651 31.60419, -97.10651 31.60419)",
04/02/2024 08:43:42 PM,2,WAC_TTI_13289+2024-04-12,WAC_TTI,I-35,,northbound,N Loop 340,N Loop 340,,,Estimated,Estimated,04/12/2024 05:00:00 AM,04/12/2024 12:00:00 PM,Estimated,Estimated,,2,some-lanes-closed,,,[],"Request #350: We need to close the NBFR RT LN up to the center skips to we can have full width of the paving at the north tie - Loop 340 intersection. Please review the attached drawing for more clarification. NB Traffic can still make U turns, left turn, straight move, and right turn at Loop 340.  Road paving It will not be a high impact closure. The closure is at mile marker 339.0.",TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""open"", ""lane_type"": ""right-lane""}]","LINESTRING (-97.10651 31.60419, -97.10651 31.60419)",
04/02/2024 08:43:42 PM,2,WAC_TTI_13289+2024-04-13,WAC_TTI,I-35,,northbound,N Loop 340,N Loop 340,,,Estimated,Estimated,04/13/2024 05:00:00 AM,04/13/2024 12:00:00 PM,Estimated,Estimated,,2,some-lanes-closed,,,[],"Request #350: We need to close the NBFR RT LN up to the center skips to we can have full width of the paving at the north tie - Loop 340 intersection. Please review the attached drawing for more clarification. NB Traffic can still make U turns, left turn, straight move, and right turn at Loop 340.  Road paving It will not be a high impact closure. The closure is at mile marker 339.0.",TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""open"", ""lane_type"": ""right-lane""}]","LINESTRING (-97.10651 31.60419, -97.10651 31.60419)",
04/02/2024 08:43:42 PM,2,WAC_TTI_13289+2024-04-14,WAC_TTI,I-35,,northbound,N Loop 340,N Loop 340,,,Estimated,Estimated,04/14/2024 05:00:00 AM,04/14/2024 12:00:00 PM,Estimated,Estimated,,2,some-lanes-closed,,,[],"Request #350: We need to close the NBFR RT LN up to the center skips to we can have full width of the paving at the north tie - Loop 340 intersection. Please review the attached drawing for more clarification. NB Traffic can still make U turns, left turn, straight move, and right turn at Loop 340.  Road paving It will not be a high impact closure. The closure is at mile marker 339.0.",TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""open"", ""lane_type"": ""right-lane""}]","LINESTRING (-97.10651 31.60419, -97.10651 31.60419)",
04/02/2024 08:43:42 PM,2,WAC_TTI_13289+2024-04-15,WAC_TTI,I-35,,northbound,N Loop 340,N Loop 340,,,Estimated,Estimated,04/15/2024 05:00:00 AM,04/15/2024 12:00:00 PM,Estimated,Estimated,,2,some-lanes-closed,,,[],"Request #350: We need to close the NBFR RT LN up to the center skips to we can have full width of the paving at the north tie - Loop 340 intersection. Please review the attached drawing for more clarification. NB Traffic can still make U turns, left turn, straight move, and right turn at Loop 340.  Road paving It will not be a high impact closure. The closure is at mile marker 339.0.",TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""open"", ""lane_type"": ""right-lane""}]","LINESTRING (-97.10651 31.60419, -97.10651 31.60419)",
04/02/2024 08:43:42 PM,2,WAC_TTI_13337+2024-04-02,WAC_TTI,University Parks Dr,,northbound,I-35,I-35,,,Estimated,Estimated,04/03/2024 12:00:00 AM,04/03/2024 12:00:00 PM,Estimated,Estimated,,1,all-lanes-open,,,[],Request #382: To close Exit Ramp #335B for its demolition.   Exit ramp demolition It will not be a high impact closure. The closure is at mile marker 0.0.,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""right-exit-ramp""}]","LINESTRING (-97.12097 31.55419, -97.12097 31.55419)",
04/02/2024 08:43:42 PM,2,WAC_TTI_13337+2024-04-03,WAC_TTI,University Parks Dr,,northbound,I-35,I-35,,,Estimated,Estimated,04/04/2024 12:00:00 AM,04/04/2024 12:00:00 PM,Estimated,Estimated,,1,all-lanes-open,,,[],Request #382: To close Exit Ramp #335B for its demolition.   Exit ramp demolition It will not be a high impact closure. The closure is at mile marker 0.0.,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""right-exit-ramp""}]","LINESTRING (-97.12097 31.55419, -97.12097 31.55419)",
